Entity,Code,Year,Cumulative_CO2_emissions_prct,Cumulative_CO2_emissions
Europe (excl. EU-27),,1952,21.52536490214952,52549014000
Europe (excl. EU-27),,1953,21.4773945240259,53825528000
Europe (excl. EU-27),,1954,21.452282468458314,55184200000
Europe (excl. EU-27),,1955,21.427171774032264,56674533000
Europe (excl. EU-27),,1956,21.39887189946296,58252698000
Europe (excl. EU-27),,1957,21.38569559624826,59919550000
Europe (excl. EU-27),,1958,21.373629352204674,61640364000
Europe (excl. EU-27),,1959,21.348581371416117,63412924000
Europe (excl. EU-27),,1960,21.319779912076758,65277886000
Europe (excl. EU-27),,1961,21.306798577930877,67188080000
Europe (excl. EU-27),,1962,21.29560363311002,69170380000
Europe (excl. EU-27),,1963,21.287091452802567,71267385000
Europe (excl. EU-27),,1964,21.274938328451004,73462980000
Europe (excl. EU-27),,1965,21.26583968471144,75768060000
Europe (excl. EU-27),,1966,21.251386239880706,78163150000
Europe (excl. EU-27),,1967,21.23197885056962,80610480000
Europe (excl. EU-27),,1968,21.19720528404936,83130030000
Europe (excl. EU-27),,1969,21.145865914195237,85751030000
Europe (excl. EU-27),,1970,21.07570339838606,88514445000
Europe (excl. EU-27),,1971,21.013175167543555,91412660000
Europe (excl. EU-27),,1972,20.944644051929984,94409590000
Europe (excl. EU-27),,1973,20.869365735979578,97525900000
Europe (excl. EU-27),,1974,20.808540386683507,100679600000
Europe (excl. EU-27),,1975,20.770699281779763,103945470000
Europe (excl. EU-27),,1976,20.716556711838166,107310270000
Europe (excl. EU-27),,1977,20.664381419043632,110769790000
Europe (excl. EU-27),,1978,20.613028018748594,114331270000
Europe (excl. EU-27),,1979,20.557938414779745,117962830000
Europe (excl. EU-27),,1980,20.516873364270214,121633990000
Europe (excl. EU-27),,1981,20.481762321355788,125237610000
Europe (excl. EU-27),,1982,20.457461307593753,128873210000
Europe (excl. EU-27),,1983,20.4378887903703,132558210000
Europe (excl. EU-27),,1984,20.40177120816151,136259070000
Europe (excl. EU-27),,1985,20.387078469375084,140227040000
Europe (excl. EU-27),,1986,20.369344704975695,144224010000
Europe (excl. EU-27),,1987,20.336923319459157,148208800000
Europe (excl. EU-27),,1988,20.295014214940505,152274850000
Europe (excl. EU-27),,1989,20.238691876029016,156268640000
Europe (excl. EU-27),,1990,20.19837178312057,160436800000
Europe (excl. EU-27),,1991,20.120194445934683,164370970000
Europe (excl. EU-27),,1992,20.00082418270544,167790100000
Europe (excl. EU-27),,1993,19.85670802533322,170988220000
Europe (excl. EU-27),,1994,19.676524306337807,173845100000
Europe (excl. EU-27),,1995,19.486717660139952,176632790000
Europe (excl. EU-27),,1996,19.2883442338321,179384040000
Europe (excl. EU-27),,1997,19.083024871620413,181996240000
Europe (excl. EU-27),,1998,18.88864189818735,184591380000
Europe (excl. EU-27),,1999,18.690875076267098,187158790000
Europe (excl. EU-27),,2000,18.489442461056566,189712880000
Europe (excl. EU-27),,2001,18.300623854860905,192336870000
Europe (excl. EU-27),,2002,18.108218712501643,194927970000
Europe (excl. EU-27),,2003,17.90824995889844,197581280000
Europe (excl. EU-27),,2004,17.70578783527543,200256520000
Europe (excl. EU-27),,2005,17.499713430974094,202943200000
Europe (excl. EU-27),,2006,17.2972123836263,205720720000
Europe (excl. EU-27),,2007,17.092154350758843,208492150000
Europe (excl. EU-27),,2008,16.89067983471374,211272780000
Europe (excl. EU-27),,2009,16.688352055944428,213835120000
Europe (excl. EU-27),,2010,16.483303365239202,216527670000
Europe (excl. EU-27),,2011,16.276450506652427,219245950000
Europe (excl. EU-27),,2012,16.075346025884407,221986930000
Europe (excl. EU-27),,2013,15.87539957975807,224653250000
Europe (excl. EU-27),,2014,15.676876505149517,227225860000
Europe (excl. EU-27),,2015,15.484970420545231,229747590000
Europe (excl. EU-27),,2016,15.300911455270628,232256370000
Europe (excl. EU-27),,2017,15.120391061685842,234775070000
Europe (excl. EU-27),,2018,14.944210000596643,237342210000
Europe (excl. EU-27),,2019,14.770210951993628,239874410000
Europe (excl. EU-27),,2020,14.609612842812,242273340000
Europe (excl. EU-27),,2021,14.446081652180265,244776240000
Europe (excl. EU-27),,2022,14.287107069133238,247265030000
Europe (excl. EU-27),,2023,14.131100507268624,249747620000
European Union (27),,1792,0.07853346497128522,468992
European Union (27),,1793,0.15318797599524708,948976
European Union (27),,1794,0.21687080131356118,1392320
European Union (27),,1795,0.27687394913537644,1839328
European Union (27),,1796,0.34588146796722236,2374272
European Union (27),,1797,0.412666739657116,2923872
European Union (27),,1798,0.4782590169002603,3499120
European Union (27),,1799,0.5434782265049324,4125664
European Union (27),,1800,0.6727260657361375,5327456
European Union (27),,1801,0.7653469273010575,6305744
European Union (27),,1802,1.845106800100087,15945728
European Union (27),,1803,1.8956341508939167,16942336
European Union (27),,1804,2.2240735586827896,20584352
European Union (27),,1805,2.3199263122443683,22196512
European Union (27),,1806,2.3906248641807215,23654784
European Union (27),,1807,2.6216799459595403,26890096
European Union (27),,1808,2.6658769518199428,28289744
European Union (27),,1809,2.705484509439755,29693056
European Union (27),,1810,2.9340855056860096,33360720
European Union (27),,1811,3.1371058721209315,36929456
European Union (27),,1812,3.3261865200795877,40512850
European Union (27),,1813,3.4809655737510066,43832430
European Union (27),,1814,3.635199671745632,47309570
European Union (27),,1815,3.811873914810603,51270350
European Union (27),,1816,4.087144702313043,56832304
European Union (27),,1817,4.418564642892018,63618030
European Union (27),,1818,4.724780610375804,70455060
European Union (27),,1819,5.012568852949195,77299410
European Union (27),,1820,5.3152731160703,84664050
European Union (27),,1821,5.617050299409311,92395090
European Union (27),,1822,5.913768431469616,100470540
European Union (27),,1823,6.223618835545109,109242160
European Union (27),,1824,6.490585598535059,117665700
European Union (27),,1825,6.815250242080464,127690400
European Union (27),,1826,7.113534790457216,137645490
European Union (27),,1827,7.491286856242472,149879580
European Union (27),,1828,7.8518821758497985,162329860
European Union (27),,1829,8.135055796726867,173578340
European Union (27),,1830,8.670530387861508,192719570
European Union (27),,1831,9.071752503890279,209189840
European Union (27),,1832,9.450050655094849,225670910
European Union (27),,1833,9.850511425493625,243434500
European Union (27),,1834,10.273098825501767,262996580
European Union (27),,1835,10.68109179416515,283844740
European Union (27),,1836,11.120991031133691,307422600
European Union (27),,1837,11.600875306099537,333008300
European Union (27),,1838,12.100392696687635,360154880
European Union (27),,1839,12.586548649005657,388426300
European Union (27),,1840,13.119961905654968,420475300
European Union (27),,1841,13.675288672707577,454979200
European Union (27),,1842,14.237839050380009,492117500
European Union (27),,1843,14.71384122484862,528046700
European Union (27),,1844,15.187898070205783,566621250
European Union (27),,1845,15.711967286579476,610538000
European Union (27),,1846,16.317580869793048,659804100
European Union (27),,1847,16.92926698705469,713452400
European Union (27),,1848,17.343510139702047,761025800
European Union (27),,1849,17.716060453359944,810156350
European Union (27),,1850,18.121028838661065,864346400
European Union (27),,1851,18.54925271859553,921643970
European Union (27),,1852,19.047251149512512,985928800
European Union (27),,1853,19.599825374469557,1057109400
European Union (27),,1854,20.172224244833195,1139428500
European Union (27),,1855,20.820776074392207,1230250100
European Union (27),,1856,21.44245462745036,1326646300
European Union (27),,1857,22.063340477177668,1427098500
European Union (27),,1858,22.69801952985364,1532964600
European Union (27),,1859,23.19856992183026,1636962800
European Union (27),,1860,23.679918873418714,1749616300
European Union (27),,1861,24.21190527054187,1873468200
European Union (27),,1862,24.803513617664684,2007544000
European Union (27),,1863,25.338729854343914,2147032600
European Union (27),,1864,25.869289430417727,2297930000
European Union (27),,1865,26.420174861011784,2461752800
European Union (27),,1866,26.928889333952327,2630082000
European Union (27),,1867,27.4262963029904,2810572300
European Union (27),,1868,27.926110921382055,2999926000
European Union (27),,1869,28.376711150583805,3197274400
European Union (27),,1870,28.76600405365233,3395400400
European Union (27),,1871,29.150991724400413,3606981000
European Union (27),,1872,29.544069819715762,3842073600
European Union (27),,1873,29.935823648541444,4093773300
European Union (27),,1874,30.159417181056245,4313995300
European Union (27),,1875,30.489556544776857,4568912000
European Union (27),,1876,30.84516936955781,4835258000
European Union (27),,1877,31.105724358369528,5095142400
European Union (27),,1878,31.38821383092175,5363652600
European Union (27),,1879,31.64467880545958,5647912000
European Union (27),,1880,31.951156656514343,5976770600
European Union (27),,1881,32.18807058202221,6306906000
European Union (27),,1882,32.417318595023715,6655863300
European Union (27),,1883,32.646237392410654,7028515300
European Union (27),,1884,32.85389877470248,7404860400
European Union (27),,1885,33.05264808465118,7785849300
European Union (27),,1886,33.22129672967583,8168623600
European Union (27),,1887,33.380754414610294,8569588000
European Union (27),,1888,33.49439273610819,9000963000
European Union (27),,1889,33.68004541999948,9455525000
European Union (27),,1890,33.82159347231845,9937174000
European Union (27),,1891,33.94628567115672,10438506000
European Union (27),,1892,34.02481026719379,10932130000
European Union (27),,1893,34.13925665084455,11434054000
European Union (27),,1894,34.26911261501032,11961265000
European Union (27),,1895,34.35402020762689,12504576000
European Union (27),,1896,34.471682933603795,13079875000
European Union (27),,1897,34.600577203080775,13688444000
European Union (27),,1898,34.71017231633525,14323943000
European Union (27),,1899,34.76268589688438,14993290000
European Union (27),,1900,34.82985155007924,15705443000
European Union (27),,1901,34.83988935260434,16415116000
European Union (27),,1902,34.78622565241625,17111577000
European Union (27),,1903,34.70110972132913,17854663000
European Union (27),,1904,34.63295658364337,18611829000
European Union (27),,1905,34.547061371797064,19407602000
European Union (27),,1906,34.433500556948474,20219961000
European Union (27),,1907,34.31799191053524,21147466000
European Union (27),,1908,34.32737506851363,22109501000
European Union (27),,1909,34.26664580996976,23064520000
European Union (27),,1910,34.167176283800295,24037386000
European Union (27),,1911,34.081277166908485,25030099000
European Union (27),,1912,34.026452105983424,26094496000
European Union (27),,1913,33.96366486666943,27240688000
European Union (27),,1914,33.84088146561762,28221661000
European Union (27),,1915,33.65290237876398,29121690000
European Union (27),,1916,33.43561132499562,30067784000
European Union (27),,1917,33.17026967445041,31006095000
European Union (27),,1918,32.88419661818458,31889530000
European Union (27),,1919,32.57352609255151,32576485000
European Union (27),,1920,32.292539035271616,33437930000
European Union (27),,1921,32.19040459221241,34332066000
European Union (27),,1922,32.07255837589433,35250170000
European Union (27),,1923,31.75539135680143,36073574000
European Union (27),,1924,31.60566613494214,37073777000
European Union (27),,1925,31.464799325063137,38085520000
European Union (27),,1926,31.321160859834464,39063466000
European Union (27),,1927,31.198795974290164,40162845000
European Union (27),,1928,31.10717661226774,41288040000
European Union (27),,1929,31.035510381992893,42523787000
European Union (27),,1930,30.961011103946216,43647177000
European Union (27),,1931,30.90284674035423,44658930000
European Union (27),,1932,30.84028288449283,45553123000
European Union (27),,1933,30.764024751093405,46474980000
European Union (27),,1934,30.679190733015087,47468510000
European Union (27),,1935,30.59295307052534,48508547000
European Union (27),,1936,30.467972340921705,49592447000
European Union (27),,1937,30.37821492985366,50812370000
European Union (27),,1938,30.347597898105064,52044747000
European Union (27),,1939,30.297874792259048,53313830000
European Union (27),,1940,30.209677624113453,54634275000
European Union (27),,1941,30.097316784631214,55935664000
European Union (27),,1942,30.003554967309015,57256340000
European Union (27),,1943,29.906016099244805,58588017000
European Union (27),,1944,29.70598930945613,59729720000
European Union (27),,1945,29.325567018275013,60222670000
European Union (27),,1946,29.085642533296003,61070390000
European Union (27),,1947,28.84787992768507,62061216000
European Union (27),,1948,28.63203626856993,63156707000
European Union (27),,1949,28.508570038323487,64367960000
European Union (27),,1950,28.346100376256253,65645728000
European Union (27),,1951,28.20494041077953,67075494000
European Union (27),,1952,28.084804899676897,68562313000
European Union (27),,1953,27.962164139410035,70077320000
European Union (27),,1954,27.868227013364663,71688680000
European Union (27),,1955,27.762754552725223,73432050000
European Union (27),,1956,27.660807247069094,75299140000
European Union (27),,1957,27.562310616902597,77225510000
European Union (27),,1958,27.440329004733268,79136390000
European Union (27),,1959,27.295365402962723,81077000000
European Union (27),,1960,27.165630139297253,83176980000
European Union (27),,1961,27.07478259049121,85376630000
European Union (27),,1962,27.009964385409052,87731230000
European Union (27),,1963,26.955318318310734,90244130000
European Union (27),,1964,26.900544062205956,92888360000
European Union (27),,1965,26.822389140369893,95565490000
European Union (27),,1966,26.732857629837707,98324144000
European Union (27),,1967,26.6404278020879,101144490000
European Union (27),,1968,26.5540199085554,104138090000
European Union (27),,1969,26.467251010959068,107330390000
European Union (27),,1970,26.349180321265937,110662170000
European Union (27),,1971,26.225582845830132,114087960000
European Union (27),,1972,26.09915864542457,117643960000
European Union (27),,1973,25.972408725485497,121373240000
European Union (27),,1974,25.8523393884073,125083410000
European Union (27),,1975,25.721374918879466,128720770000
European Union (27),,1976,25.605331326721103,132633770000
European Union (27),,1977,25.46598723163603,136508420000
European Union (27),,1978,25.333488811014796,140513560000
European Union (27),,1979,25.205032906571464,144628170000
European Union (27),,1980,25.08350158058398,148707180000
European Union (27),,1981,24.952132902169943,152572100000
European Union (27),,1982,24.818370052111096,156345060000
European Union (27),,1983,24.680459253826534,160075120000
European Union (27),,1984,24.531448183790953,163840300000
European Union (27),,1985,24.375954249595125,167663450000
European Union (27),,1986,24.21767949315418,171471930000
European Union (27),,1987,24.056108934856386,175313000000
European Union (27),,1988,23.8723313641026,179115700000
European Union (27),,1989,23.694953575090675,182955410000
European Union (27),,1990,23.520606915417112,186825500000
European Union (27),,1991,23.334477220698304,190629900000
European Union (27),,1992,23.16172732965236,194307420000
European Union (27),,1993,22.983723257146433,197915280000
European Union (27),,1994,22.80712888537392,201504470000
European Union (27),,1995,22.631728009284743,205140000000
European Union (27),,1996,22.457793619478785,208860320000
European Union (27),,1997,22.28295670648614,212514230000
European Union (27),,1998,22.118805750962842,216158520000
European Union (27),,1999,21.94539031270988,219747480000
European Union (27),,2000,21.767495507236507,223347690000
European Union (27),,2001,21.5992179810839,227004610000
European Union (27),,2002,21.427828007259777,230662280000
European Union (27),,2003,21.245285427462296,234398710000
European Union (27),,2004,21.055498885518613,238142520000
European Union (27),,2005,20.857046135357834,241878000000
European Union (27),,2006,20.65286656809325,245630480000
European Union (27),,2007,20.440276025780797,249332940000
European Union (27),,2008,20.223368502657912,252958870000
European Union (27),,2009,20.001616521990425,256289420000
European Union (27),,2010,19.770849974425825,259713480000
European Union (27),,2011,19.527669378636215,263040300000
European Union (27),,2012,19.28415590485189,266297880000
European Union (27),,2013,19.042641903476362,269472990000
European Union (27),,2014,18.801238397977247,272511400000
European Union (27),,2015,18.575833268242977,275606140000
European Union (27),,2016,18.360553271686406,278699440000
European Union (27),,2017,18.150045091662236,281816660000
European Union (27),,2018,17.936570978686696,284866540000
European Union (27),,2019,17.71944649291551,287771230000
European Union (27),,2020,17.511673196823928,290398630000
European Union (27),,2021,17.30391731575121,293199770000
European Union (27),,2022,17.09956563091583,295939870000
European Union (27),,2023,16.88678359355166,298450500000
India,IND,1858,0.005841032681571969,394488
India,IND,1859,0.01461065531117696,1030973
India,IND,1860,0.022657692447746278,1674088
India,IND,1861,0.028061499423341654,2171342
India,IND,1862,0.03362622965590116,2721636
India,IND,1863,0.039318703275144515,3331601
India,IND,1864,0.04399956432492987,3908415
India,IND,1865,0.048029918289394555,4475284
India,IND,1866,0.052372333246594675,5115084
India,,,0.05135115053294627,
India,,,0.05035731368779302,
India,,,0.04931826328868949,
India,,,0.04832502856184965,
India,,,0.04728915166340493,
India,,,0.04612645251986275,
India,,,0.044941178409009824,
India,,,0.04399492413305203,
India,,,0.04297758938689284,
India,,,0.04202315148847709,
India,,,0.04111548810764433,
India,IND,1878,0.04027356963400144,6881992
India,IND,1879,0.04799652575278085,8566374
India,IND,1880,0.05588137134635432,10453147
India,IND,1881,0.06273618377507076,12292480
India,IND,1882,0.0705674304326499,14488773
India,IND,1883,0.07863543418018124,16929680
India,IND,1884,0.08722615903870763,19659692
India,IND,1885,0.0939004257156664,22119092
India,IND,1886,0.10123080546096701,24891152
India,IND,1887,0.1089003764400344,27957168
India,IND,1888,0.11672187059579509,31366720
India,IND,1889,0.12605200705278996,35388548
India,IND,1890,0.13552979524479603,39820216
India,IND,1891,0.1450163807431741,44592636
India,IND,1892,0.1551201785774006,49839924
India,IND,1893,0.16536026560762748,55383110
India,IND,1894,0.1747649236095771,60999816
India,IND,1895,0.18691231713064047,68034520
India,IND,1896,0.19935401945144293,75642540
India,IND,1897,0.21206553914992007,83895920
India,IND,1898,0.22541128584880948,93021100
India,IND,1899,0.23898584041122242,103075580
India,IND,1900,0.25504610681885803,115005144
India,IND,1901,0.2720629537728216,128184820
India,IND,1902,0.29009615824970164,142700240
India,IND,1903,0.306110903506797,157502370
India,IND,1904,0.32389774709096125,174063380
India,IND,1905,0.33998455318442466,190994100
India,IND,1906,0.3585441991956305,210543500
India,IND,1907,0.37700096914158476,232315900
India,IND,1908,0.39936810561467945,257224140
India,IND,1909,0.4180228540756365,281366800
India,IND,1910,0.433325145069405,304854100
India,IND,1911,0.44883698958125234,329636540
India,IND,1912,0.4670274541180949,358158000
India,IND,1913,0.48578380663635073,389624770
India,IND,1914,0.5052125853843353,421322900
India,IND,1915,0.5251774249543937,454464640
India,IND,1916,0.5426399619798917,487982140
India,IND,1917,0.5595065978690751,523001920
India,IND,1918,0.5799018132671828,562361200
India,IND,1919,0.6052810176039791,605336000
India,IND,1920,0.6182742679274961,640203970
India,IND,1921,0.6354333895770123,677709440
India,IND,1922,0.6501943868218168,714612860
India,IND,1923,0.6624966430451553,752584700
India,IND,1924,0.6762196301228229,793212700
India,IND,1925,0.6884385919387929,833297600
India,IND,1926,0.70016564258466,873240200
India,IND,1927,0.7108751127360702,915124000
India,IND,1928,0.7196630953610451,955196900
India,IND,1929,0.727579819508045,996904800
India,IND,1930,0.7372277930524361,1039304300
India,IND,1931,0.7460561882804919,1078155400
India,IND,1932,0.7543908338818068,1114284800
India,IND,1933,0.7610762853136053,1149752200
India,IND,1934,0.7686927705046813,1189363200
India,IND,1935,0.7762028573325174,1230756400
India,IND,1936,0.7811315738123711,1271440900
India,IND,1937,0.78707545144056,1316508200
India,IND,1938,0.7970403108353175,1366887800
India,IND,1939,0.8048165609295889,1416200100
India,IND,1940,0.8120031171625468,1468509600
India,IND,1941,0.8189916716302751,1522090600
India,IND,1942,0.825658910057863,1575620200
India,IND,1943,0.8280783977521365,1622264600
India,IND,1944,0.8305384945854919,1669960600
India,IND,1945,0.8389383010793067,1722834700
India,IND,1946,0.845397401275731,1775059600
India,IND,1947,0.8498197185534193,1828239900
India,IND,1948,0.8529509438369434,1881444000
India,IND,1949,0.858177185196483,1937631900
India,IND,1950,0.8630618445310908,1998734300
India,IND,1951,0.8673797343102407,2062756500
India,IND,1952,0.8725750767796728,2130182700
India,IND,1953,0.8773972863528537,2198887400
India,IND,1954,0.8829445860027297,2271301000
India,IND,1955,0.888507730399185,2350089000
India,IND,1956,0.893290919620944,2431745300
India,IND,1957,0.900611690950762,2523380500
India,IND,1958,0.9081992613513575,2619196400
India,IND,1959,0.9159312899247869,2720643600
India,IND,1960,0.9249219794566895,2831968800
India,IND,1961,0.9362615636273803,2952373000
India,IND,1962,0.9497702069674727,3084954400
India,IND,1963,0.9640024154324747,3227398700
India,IND,1964,0.9750531939197594,3366887000
India,IND,1965,0.9881245080920725,3520588800
India,IND,1966,1.0005263837253728,3679962000
India,IND,1967,1.0112899088602545,3839518000
India,IND,1968,1.0234188314739505,4013587500
India,IND,1969,1.0334842737525716,4191000800
India,IND,1970,1.0411658005797912,4372723000
India,IND,1971,1.0492919417945925,4564687000
India,IND,1972,1.0577131112760874,4767723000
India,IND,1973,1.0649789957683693,4976818000
India,IND,1974,1.0732254023482437,5192671000
India,IND,1975,1.084415731668293,5426880500
India,IND,1976,1.0949245076315874,5671630000
India,IND,1977,1.1063665866329384,5930591000
India,IND,1978,1.1166827480694645,6193741000
India,IND,1979,1.1275618759116088,6470025700
India,IND,1980,1.1405503971088868,6761736700
India,IND,1981,1.1573468135077432,7076703000
India,IND,1982,1.175014052224942,7402083300
India,IND,1983,1.1955589409752154,7754282000
India,IND,1984,1.2151671183775312,8115841500
India,IND,1985,1.2377358806619208,8513433600
India,IND,1986,1.2625963370516013,8939743000
India,IND,1987,1.2891754306203427,9395086000
India,IND,1988,1.3176982282363834,9886778000
India,IND,1989,1.350479037829787,10427429000
India,IND,1990,1.385540511775487,11005426000
India,IND,1991,1.4224686659412749,11620790000
India,IND,1992,1.4633453216979029,12276237000
India,IND,1993,1.5042825880306303,12953537000
India,IND,1994,1.5469568231103588,13667600000
India,IND,1995,1.5917518518333666,14428062000
India,IND,1996,1.6399435120367498,15251682000
India,IND,1997,1.6891650688838085,16109694000
India,IND,1998,1.7380680763524095,16985466000
India,IND,1999,1.7922253308491778,17946229000
India,IND,2000,1.8451810180014352,18932675000
India,IND,2001,1.8966202133980523,19933200000
India,IND,2002,1.9476166611798151,20965340000
India,IND,2003,1.9970203268822138,22033076000
India,IND,2004,2.048314267241804,23166904000
India,IND,2005,2.1006824384829605,24361497000
India,IND,2006,2.1570134395918594,25653981000
India,IND,2007,2.2172669212819134,27046488000
India,IND,2008,2.2813690100655832,28535925000
India,IND,2009,2.3528538756414408,30148141000
India,IND,2010,2.422734279723908,31825478000
India,IND,2011,2.493679199292171,33590190000
India,IND,2012,2.5719091712617845,35515890000
India,IND,2013,2.650760330115456,37510988000
India,IND,2014,2.736195689552991,39659330000
India,IND,2015,2.8236222783950575,41893552000
India,IND,2016,2.91504574563109,44248210000
India,IND,2017,3.0060324793966515,46674817000
India,IND,2018,3.1021430415911073,49267876000
India,IND,2019,3.194545903668448,51880763000
India,IND,2020,3.2745484253810586,54302314000
India,IND,2021,3.3626126919605777,56976536000
India,IND,2022,3.455721402739082,59807703000
India,IND,2023,3.5572819986232243,62870030000
North America (excl. USA),,1785,0.0008009231356121523,3664
North America (excl. USA),,1786,0.001539755913555716,7328
North America (excl. USA),,1787,0.0022215991288809076,10992
North America (excl. USA),,1788,0.0028510015765400667,14656
North America (excl. USA),,1789,0.003431171862997278,18320
North America (excl. USA),,1790,0.003965893861206891,21984
North America (excl. USA),,1791,0.004458519297927563,25648
North America (excl. USA),,1792,0.004908341560705326,29312
North America (excl. USA),,1793,0.005323134300993142,32976
North America (excl. USA),,1794,0.005707126350356873,36640
North America (excl. USA),,1795,0.006066959044799086,40304
North America (excl. USA),,1796,0.006405212369763377,43968
North America (excl. USA),,1797,0.006722641122233719,47632
North America (excl. USA),,1798,0.007011126949323187,51296
North America (excl. USA),,1799,0.007239940850420947,54960
North America (excl. USA),,1800,0.007402762759132186,58624
North America (excl. USA),,1801,0.007560080048877383,62288
North America (excl. USA),,1802,0.007631415993061021,65952
North America (excl. USA),,1803,0.007789154166735385,69616
North America (excl. USA),,1804,0.007917670198229938,73280
North America (excl. USA),,1805,0.008042002733101971,76944
North America (excl. USA),,1806,0.008146491172858716,80608
North America (excl. USA),,1807,0.008216192772458022,84272
North America (excl. USA),,1808,0.008286626971076107,87936
North America (excl. USA),,1809,0.00834613928134179,91600
North America (excl. USA),,1810,0.008378497874556426,95264
North America (excl. USA),,1811,0.008403795867374258,98928
North America (excl. USA),,1812,0.0084230096739184,102592
North America (excl. USA),,1813,0.008438352106065918,106256
North America (excl. USA),,1814,0.008446095534545756,109920
North America (excl. USA),,1815,0.00844480068382306,113584
North America (excl. USA),,1816,0.008431992165174223,117248
North America (excl. USA),,1817,0.00839789424635374,120912
North America (excl. USA),,1818,0.008354180229470761,124576
North America (excl. USA),,1819,0.008315869806796775,128240
North America (excl. USA),,1820,0.008281032918956002,131904
North America (excl. USA),,1821,0.008241696338953958,135568
North America (excl. USA),,1822,0.008195295917095474,139232
North America (excl. USA),,1823,0.008140906744466183,142896
North America (excl. USA),,1824,0.008084430937149044,146560
North America (excl. USA),,1825,0.008017941461271133,150224
North America (excl. USA),,1826,0.007952949579633013,153888
North America (excl. USA),,1827,0.007874770043889328,157552
North America (excl. USA),,1828,0.007798004857897377,161216
North America (excl. USA),,1829,0.007727392713654974,164880
North America (excl. USA),,1830,0.007582861842685358,168544
North America (excl. USA),,1831,0.007467993451259091,172208
North America (excl. USA),,1832,0.007364703358589023,175872
North America (excl. USA),,1833,0.007264875846633995,179536
North America (excl. USA),,1834,0.007156107143415795,183200
North America (excl. USA),,1835,0.007031701686720976,186864
North America (excl. USA),,1836,0.00689233706038476,190528
North America (excl. USA),,1837,0.006764988072195442,194192
North America (excl. USA),,1838,0.0066475159170294425,197856
North America (excl. USA),,1839,0.006530045168794234,201520
North America (excl. USA),,1840,0.006402293460876082,205184
North America (excl. USA),,1841,0.0062773346313801425,208848
North America (excl. USA),,1842,0.006148352075011266,212512
North America (excl. USA),,1843,0.006023670521230178,216176
North America (excl. USA),,1844,0.00589266200615321,219840
North America (excl. USA),,1845,0.0057517919219109365,223504
North America (excl. USA),,1846,0.006161765149490095,249152
North America (excl. USA),,1847,0.006694518424107573,282128
North America (excl. USA),,1848,0.007348111800367887,322432
North America (excl. USA),,1849,0.008092359204013144,370064
North America (excl. USA),,1850,0.008987447174868704,428688
North America (excl. USA),,1851,0.010028999404929679,498304
North America (excl. USA),,1852,0.01125484049728378,582576
North America (excl. USA),,1853,0.012703673954819205,685168
North America (excl. USA),,1854,0.01433555290999673,809744
North America (excl. USA),,1855,0.016246516677041634,959968
North America (excl. USA),,1856,0.024761453291711255,1531993
North America (excl. USA),,1857,0.03271742819526144,2116225
North America (excl. USA),,1858,0.040480209679463024,2733927
North America (excl. USA),,1859,0.04782225315152996,3374486
North America (excl. USA),,1860,0.054928034972298416,4058417
North America (excl. USA),,1861,0.06423383400673144,4970284
North America (excl. USA),,1862,0.0760571491815622,6155905
North America (excl. USA),,1863,0.08558222562471653,7251659
North America (excl. USA),,1864,0.09807433051201124,8711795
North America (excl. USA),,1865,0.11096650781514399,10339527
North America (excl. USA),,1866,0.1250028738141994,12208740
North America (excl. USA),,1867,0.14102813541005574,14452180
North America (excl. USA),,1868,0.1490271035475755,16009042
North America (excl. USA),,1869,0.15427804647995547,17382890
North America (excl. USA),,1870,0.16314241547575198,19256544
North America (excl. USA),,1871,0.17505913327061093,21660840
North America (excl. USA),,1872,0.18574343836157023,24155100
North America (excl. USA),,1873,0.1933484814129198,26440724
North America (excl. USA),,1874,0.20100072386238546,28751092
North America (excl. USA),,1875,0.20899066998076482,31317608
North America (excl. USA),,1876,0.21546031384366215,33775344
North America (excl. USA),,1877,0.22245984733754703,36439100
North America (excl. USA),,1878,0.22899252941139928,39130496
North America (excl. USA),,1879,0.2358710311989058,42098036
North America (excl. USA),,1880,0.25668980297770444,48016292
North America (excl. USA),,1881,0.2770104893125457,54277224
North America (excl. USA),,1882,0.2999753377115336,61590376
North America (excl. USA),,1883,0.323776349452054,69706870
North America (excl. USA),,1884,0.3503865368667667,78972770
North America (excl. USA),,1885,0.37314767666246695,87898300
North America (excl. USA),,1886,0.39599277614160644,97368744
North America (excl. USA),,1887,0.4220135144102419,108340330
North America (excl. USA),,1888,0.4562610123506712,122611224
North America (excl. USA),,1889,0.4809336057604765,135020000
North America (excl. USA),,1890,0.5061543427950941,148713980
North America (excl. USA),,1891,0.5357478521787321,164742830
North America (excl. USA),,1892,0.564420600894013,181347650
North America (excl. USA),,1893,0.5931075754516408,198645920
North America (excl. USA),,1894,0.6174377998516984,215510020
North America (excl. USA),,1895,0.6363404744377804,231622610
North America (excl. USA),,1896,0.6557280424200516,248808300
North America (excl. USA),,1897,0.6742812950510549,266754560
North America (excl. USA),,1898,0.6930015739605936,285982880
North America (excl. USA),,1899,0.7174050012982894,309419740
North America (excl. USA),,1900,0.7419574138590505,334562720
North America (excl. USA),,1901,0.7719184249674598,363696060
North America (excl. USA),,1902,0.8029478166479552,394975400
North America (excl. USA),,1903,0.8349837750786512,429621820
North America (excl. USA),,1904,0.8744565076779284,469934900
North America (excl. USA),,1905,0.9135680673900989,513217760
